Nome,Aeroporto,Cartões aceitos,Comodidades,Completude,Descrição,Dias da semana,Falta,Foto de capa,Galeria,Horário,IATA,ID Supabase,Núm. fotos,País,Prioridade,Status curadoria,Tempo máx permanência,Terminal,Website,Última atualização banco
Mastercard Black Lounge GIG,"GIG · Rio de Janeiro, Brasil",Mastercard Airport Experiences,"Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",60,"Embarque doméstico, exclusivo Mastercard Black/Platinum",,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/6/66/Dua_Lipa-69798_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/6/66/Dua_Lipa-69798_%28cropped%29.jpg,05:00-22:00,GIG,fe0153c3-8ff7-494b-814a-ae6b701d6e2d,1,Brasil,Média,Pendente,,Terminal 2,,22 de maio de 2026
ITA Hangar Lounge,"FCO · Roma, Itália",,,20,"Terminal 1 (FCO Airport), 00054 Fiumicino Lazio",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/9/92/Washington_Dulles_International_Airport_at_Dusk.jpg,https://upload.wikimedia.org/wikipedia/commons/9/92/Washington_Dulles_International_Airport_at_Dusk.jpg,,FCO,033cdc71-e7e2-42de-b431-810ea492787f,1,Itália,Média,Pendente,,,https://www.ita-airways.com/en_us/fly-ita/additional-services/extra/lounges/hangar-lounge.html,26 de maio de 2026
Aspire Lounge,"EDI · Edimburgo, Reino Unido",,,20,"Edinburgh Airport (EDI Airport), Edinburgh, Scotland",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/d9/Michael_Jackson_1984_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d9/Michael_Jackson_1984_%28cropped%29.jpg,,EDI,095ae7ea-65af-4ec2-bc6b-c7793646aa1e,1,Reino Unido,Média,Pendente,,,,26 de maio de 2026
Departure Lounge,"EDI · Edimburgo, Reino Unido",,,10,,,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, descrição, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/e/ed/T2Dublin_Airport-doyler79.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/T2Dublin_Airport-doyler79.jpg,,EDI,e4e61e2e-aa0b-4052-8d29-cce62e00e808,1,Reino Unido,Média,Pendente,,,,26 de maio de 2026
Arrival Lounge,"FOR · Fortaleza, Brasil",,,20,"Fortaleza, CE, 60741-900",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/de/Sala_Dal%C3%AD_-_Rinc%C3%B3n_del_Vino_%285657319902%29.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Sala_Dal%C3%AD_-_Rinc%C3%B3n_del_Vino_%285657319902%29.jpg,,FOR,413253b6-faef-4c0e-8b72-4cb6f0745a52,1,Brasil,Média,Pendente,,,,26 de maio de 2026
Plaza Premium Lounge GIG T2 Arrivals,"GIG · Rio de Janeiro, Brasil","LoungeKey, Plaza Premium, Priority Pass","Ar condicionado, Bar, Chuveiro, Comida, Wi-Fi",50,Área de desembarque internacional,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-23:00,GIG,db359352-93c4-448d-aac3-11b6ef28bb27,0,Brasil,Média,Pendente,,Terminal 2,,22 de maio de 2026
Visa Infinite Lounge GIG,"GIG · Rio de Janeiro, Brasil",Visa Infinite Privilege,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,"Embarque internacional, lounge exclusivo Visa Infinite",,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/4/46/15portrait.jpg,https://upload.wikimedia.org/wikipedia/commons/4/46/15portrait.jpg,05:00-23:00,GIG,c9adcd76-a7c5-40df-b2f2-ccf4c5a4e0d7,1,Brasil,Média,Pendente,,Terminal 2,,22 de maio de 2026
Plaza Premium Lounge GIG T2 Internacional,"GIG · Rio de Janeiro, Brasil","DragonPass, LoungeKey, Plaza Premium, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",50,Embarque internacional T2,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,24h,GIG,82662981-f33c-4eda-8b74-1400dff3dbe4,0,Brasil,Média,Pendente,,Terminal 2,,22 de maio de 2026
Lider Aviação,"FOR · Fortaleza, Brasil",,,10,,,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, descrição, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/e/e1/S92_G-IACF_IMG_7005_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e1/S92_G-IACF_IMG_7005_%28cropped%29.jpg,,FOR,98bef64e-3107-4092-b564-4201ea49b494,1,Brasil,Média,Pendente,,,,26 de maio de 2026
Lufthansa Business Lounge FRA Z,"FRA · Frankfurt, Alemanha",Star Alliance Gold,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque non-Schengen Business,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/0d/Franz_Josef_Strauss_International_Airport_%28Munich%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/Franz_Josef_Strauss_International_Airport_%28Munich%29.jpg,05:00-23:00,FRA,79fb6432-df1e-4d1e-be55-3b5dad004329,1,Alemanha,Média,Pendente,,Terminal 1 Z,,22 de maio de 2026
The Cigar Lounge,"DXB · Dubai, Emirados Árabes Unidos",,,20,"Terminal 3, Concourse A (DXB Airport), Dubai",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/de/Sala_Dal%C3%AD_-_Rinc%C3%B3n_del_Vino_%285657319902%29.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Sala_Dal%C3%AD_-_Rinc%C3%B3n_del_Vino_%285657319902%29.jpg,,DXB,855e42c7-0e3b-4cd4-b610-00d58bff1bcc,1,Emirados Árabes Unidos,Média,Pendente,,,,26 de maio de 2026
Avianca Lounge GRU,"GRU · São Paulo, Brasil","Priority Pass, Star Alliance Gold","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque internacional,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/e/e1/Sao_paulo_airport_terminal_3.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Sao_paulo_airport_terminal_3.jpg,05:00-23:00,GRU,65f5b259-75ba-45ca-a16f-0e3498ec18ee,1,Brasil,Média,Pendente,,Terminal 3,,22 de maio de 2026
Plaza Premium Lounge DXB,"DXB · Dubai, Emirados Árabes Unidos",,,20,"Terminal 3, near Gate C25 (DXB Airport), Dubai",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/d4/SVPI_Airport%2C_Ahmedabad.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d4/SVPI_Airport%2C_Ahmedabad.jpg,,DXB,99e83dbd-0692-404b-ba87-b11512efa699,1,Emirados Árabes Unidos,Média,Pendente,,,https://www.plazapremiumlounge.com,26 de maio de 2026
American Express Lounge EZE,"EZE · Buenos Aires, Argentina",Amex Platinum,"Ar condicionado, Bar, Comida, Wi-Fi",60,Embarque,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/de/38461-CC-BGG-B7879-MAD-4%2723.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/38461-CC-BGG-B7879-MAD-4%2723.jpg,05:00-23:00,EZE,6b425f4b-097e-452e-9f8c-6a2206b6bf70,1,Argentina,Média,Pendente,,Terminal A,,22 de maio de 2026
Salones VIP Club EZE,"EZE · Buenos Aires, Argentina","DragonPass, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",50,Embarque internacional,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-23:00,EZE,49b401a3-80e2-49d6-b4cd-be3f33558c1c,0,Argentina,Média,Pendente,,Terminal A,,22 de maio de 2026
The Emirates Lounge,"FCO · Roma, Itália",,,20,"Terminal 3, near Gate E21 (FCO Airport), 00054 Fiumicino Lazio",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/8/8d/Athens_International_Airport_Eleftherios_Venizelos_%CE%94%CE%B9%CE%B5%CE%B8%CE%BD%CE%AE%CF%82_%CE%91%CE%B5%CF%81%CE%BF%CE%BB%CE%B9%CE%BC%CE%AD%CE%BD%CE%B1%CF%82_%CE%91%CE%B8%CE%B7%CE%BD%CF%8E%CE%BD_%CE%95%CE%BB%CE%B5%CF%85%CE%B8%CE%AD%CF%81%CE%B9%CE%BF%CF%82_%CE%92%CE%B5%CE%BD%CE%B9%CE%B6%CE%AD%CE%BB%CE%BF%CF%82_2019-12-01_i.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8d/Athens_International_Airport_Eleftherios_Venizelos_%CE%94%CE%B9%CE%B5%CE%B8%CE%BD%CE%AE%CF%82_%CE%91%CE%B5%CF%81%CE%BF%CE%BB%CE%B9%CE%BC%CE%AD%CE%BD%CE%B1%CF%82_%CE%91%CE%B8%CE%B7%CE%BD%CF%8E%CE%BD_%CE%95%CE%BB%CE%B5%CF%85%CE%B8%CE%AD%CF%81%CE%B9%CE%BF%CF%82_%CE%92%CE%B5%CE%BD%CE%B9%CE%B6%CE%AD%CE%BB%CE%BF%CF%82_2019-12-01_i.jpg,,FCO,77d7800d-6146-40d7-b939-e2cc0f085a26,1,Itália,Média,Pendente,,,https://www.emirates.com,26 de maio de 2026
Smoking Lounge,"FCO · Roma, Itália",,,20,"Terminal 3, near Gate E38 (FCO Airport), 00054 Fiumicino Lazio",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/8/8b/HMS_Broadsword_and_Hermes%2C_1982_%28IWM%29.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8b/HMS_Broadsword_and_Hermes%2C_1982_%28IWM%29.jpg,,FCO,e4e53c45-a179-4f16-b062-f7e9b3f13983,1,Itália,Média,Pendente,,,,26 de maio de 2026
Living Heineken (HNK) GIG,"GIG · Rio de Janeiro, Brasil","DragonPass, Heineken Voucher, LoungeKey, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Comida, Wi-Fi",50,Embarque T2 | Voucher: Voucher de consumo,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-23:00,GIG,8decca45-2a69-4e42-aa1c-7e827c3d58d8,0,Brasil,Média,Pendente,,Terminal 2,,22 de maio de 2026
BA Galleries Lounge,"EDI · Edimburgo, Reino Unido",,,10,,,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, descrição, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/9/92/Washington_Dulles_International_Airport_at_Dusk.jpg,https://upload.wikimedia.org/wikipedia/commons/9/92/Washington_Dulles_International_Airport_at_Dusk.jpg,,EDI,d99916be-65c9-40a7-90e9-6a6b65f18068,1,Reino Unido,Média,Pendente,,,,26 de maio de 2026
American Express The Centurion Lounge GRU,"GRU · São Paulo, Brasil","Amex Centurion, Amex Platinum","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,"Embarque internacional T3, próximo ao portão 309",,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/d4/Aeroporto_de_Campinas.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d4/Aeroporto_de_Campinas.jpg,05:00-23:00,GRU,75ff41e5-a0af-4cec-8862-4332a44182e7,1,Brasil,Média,Pendente,,Terminal 3,,22 de maio de 2026
Prima Vista Portus Lounge (Gates E),"FCO · Roma, Itália",,,10,"Terminal 3 (FCO Airport), 00054 Fiumicino Lazio",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,FCO,c071a861-ddc1-4881-9aee-1559dbc42a9d,0,Itália,Média,Pendente,,,,26 de maio de 2026
Emirates Lounge GRU,"GRU · São Paulo, Brasil",SkyTeam Elite Plus,"Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",60,Embarque internacional T3,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/e/e1/Sao_paulo_airport_terminal_3.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Sao_paulo_airport_terminal_3.jpg,17:00-23:00,GRU,31c98411-bcc0-44c5-b044-a1d95cbc9c7e,1,Brasil,Média,Pendente,,Terminal 3,,22 de maio de 2026
W Premium Lounge,"FOR · Fortaleza, Brasil",,,20,"Fortaleza, CE, 60821-470",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/7/75/Hyundai_Staria_1X7A0321.jpg,https://upload.wikimedia.org/wikipedia/commons/7/75/Hyundai_Staria_1X7A0321.jpg,,FOR,9089b102-a317-40a7-bd70-ab6a4a1b6e55,1,Brasil,Média,Pendente,,,,26 de maio de 2026
LATAM VIP Lounge GIG,"GIG · Rio de Janeiro, Brasil","Latampass Black, OneWorld Emerald, OneWorld Sapphire","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Wi-Fi",50,Embarque internacional T2,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,24h,GIG,4a24c0c0-95fe-4f1c-a21a-cfca3cc14515,0,Brasil,Média,Pendente,,Terminal 2,,22 de maio de 2026
LATAM VIP Lounge GRU Doméstico,"GRU · São Paulo, Brasil","Latampass Black, OneWorld Emerald, OneWorld Sapphire","Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",50,Embarque doméstico T2,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-23:00,GRU,15b49545-71ab-4056-880b-75373ab4d69a,0,Brasil,Média,Pendente,,Terminal 2,,22 de maio de 2026
Plaza Premium Lounge,"EDI · Edimburgo, Reino Unido",,,20,"Edinburgh Airport (EDI Airport), Edinburgh, Scotland, EH12 9DN",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/f/f4/Jim_Nabors_at_Indianapolis_500.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f4/Jim_Nabors_at_Indianapolis_500.jpg,,EDI,66caa44f-8b8b-4cf2-b8d1-5435782c5aa8,1,Reino Unido,Média,Pendente,,,,26 de maio de 2026
Le Anfore VIP Lounge,"FCO · Roma, Itália",,,10,"Terminal 3 (FCO Airport), 00054 Fiumicino Lazio",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,FCO,e461a98f-5081-47de-97c8-5d6573772595,0,Itália,Média,Pendente,,,,26 de maio de 2026
Sala Vip Uirapuru - SBFZ,"FOR · Fortaleza, Brasil",,,0,,,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, descrição, dias da semana, horário, localização exata, tempo máx",,,,FOR,e9fbaffd-abff-480a-97af-98dc23bec4cf,0,Brasil,Média,Pendente,,,,26 de maio de 2026
Star Alliance Lounge,"FCO · Roma, Itália",,,20,"Terminal 1 (FCO Airport), 00054 Fiumicino Lazio",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/8/8d/Athens_International_Airport_Eleftherios_Venizelos_%CE%94%CE%B9%CE%B5%CE%B8%CE%BD%CE%AE%CF%82_%CE%91%CE%B5%CF%81%CE%BF%CE%BB%CE%B9%CE%BC%CE%AD%CE%BD%CE%B1%CF%82_%CE%91%CE%B8%CE%B7%CE%BD%CF%8E%CE%BD_%CE%95%CE%BB%CE%B5%CF%85%CE%B8%CE%AD%CF%81%CE%B9%CE%BF%CF%82_%CE%92%CE%B5%CE%BD%CE%B9%CE%B6%CE%AD%CE%BB%CE%BF%CF%82_2019-12-01_i.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8d/Athens_International_Airport_Eleftherios_Venizelos_%CE%94%CE%B9%CE%B5%CE%B8%CE%BD%CE%AE%CF%82_%CE%91%CE%B5%CF%81%CE%BF%CE%BB%CE%B9%CE%BC%CE%AD%CE%BD%CE%B1%CF%82_%CE%91%CE%B8%CE%B7%CE%BD%CF%8E%CE%BD_%CE%95%CE%BB%CE%B5%CF%85%CE%B8%CE%AD%CF%81%CE%B9%CE%BF%CF%82_%CE%92%CE%B5%CE%BD%CE%B9%CE%B6%CE%AD%CE%BB%CE%BF%CF%82_2019-12-01_i.jpg,,FCO,c278dd32-6314-493f-86c0-e11cd3fd7885,1,Itália,Média,Pendente,,,,26 de maio de 2026
TAF - Embarque Executivo,"FOR · Fortaleza, Brasil",,,10,Av Lauro Vieira Chaves,,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,FOR,0e3e0c59-631f-4577-bd80-16b8a46fca08,0,Brasil,Média,Pendente,,,,26 de maio de 2026
Plaza Premium Lounge GIG T2 Doméstico,"GIG · Rio de Janeiro, Brasil","DragonPass, LoungeKey, Plaza Premium, Priority Pass, Visa Airport Companion","Ar condicionado, Bar, Centro de negócios, Comida, Wi-Fi",50,Embarque doméstico T2,,"1+ foto, 3+ fotos, 5+ fotos, dias da semana, tempo máx",,,05:00-23:00,GIG,0f7feda6-7a54-4eaf-8e97-3ae6992b85c4,0,Brasil,Média,Pendente,,Terminal 2,,22 de maio de 2026
Rota do Sol Taxi Aereo,"FOR · Fortaleza, Brasil",,,20,"Fortaleza, CE",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/9/91/Mexico_monterrey_airport_6.jpg,https://upload.wikimedia.org/wikipedia/commons/9/91/Mexico_monterrey_airport_6.jpg,,FOR,cc52b074-9bd1-49d7-8843-d2d203b0c30c,1,Brasil,Média,Pendente,,,,26 de maio de 2026
ITA Lounge Piazza di Spagna,"FCO · Roma, Itália",,,10,"Terminal 3, near Gate E11 (FCO Airport), 00054 Fiumicino Lazio",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,FCO,c1eb8b37-e3b4-4e70-9fbc-3cff528f73db,0,Itália,Média,Pendente,,,https://www.ita-airways.com/en_us/fly-ita/additional-services/extra/lounges/piazza-di-spagna.html,26 de maio de 2026
Austrian Airlines Business Lounge | Non-Schengen Area,"VIE · Viena, Áustria",,,20,"Terminal 3 (VIE Airport), 2320 Schwechat",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/0d/Franz_Josef_Strauss_International_Airport_%28Munich%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/Franz_Josef_Strauss_International_Airport_%28Munich%29.jpg,,VIE,d946e6fe-bce5-4ca8-a315-a7aec9f29cff,1,Áustria,Média,Pendente,,,http://www.austrian.com,26 de maio de 2026
Vip Lounge 137 - China Eastern,"PVG · Shanghai, China",,,20,"S1卫星厅, 浦东, 上海市",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/e/e0/Aerial_view_of_SJU.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e0/Aerial_view_of_SJU.jpg,,PVG,9f78a1de-56ce-418e-81ea-d1f53633f472,1,China,Média,Pendente,,,,26 de maio de 2026
Juneyao First & Business Class Lounge | Lounge 80,"PVG · Shanghai, China",,,20,"浦东, 上海市, 200000",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/4/48/Cathay_Pacific_-_A330-300_-_Business_Class_%288108289508%29.jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/Cathay_Pacific_-_A330-300_-_Business_Class_%288108289508%29.jpg,,PVG,fe0b3845-eb51-4d89-9cbd-ba2ca883837c,1,China,Média,Pendente,,,,26 de maio de 2026
LATAM VIP Lounge SCL,"SCL · Santiago, Chile","Latampass Black, OneWorld Emerald, OneWorld Sapphire","Ar condicionado, Bar, Centro de negócios, Chuveiro, Comida, Vista, Wi-Fi",60,Embarque LATAM Internacional,,"3+ fotos, 5+ fotos, dias da semana, tempo máx",https://upload.wikimedia.org/wikipedia/commons/a/a9/%C3%81rea_Metropolitana_de_Santiago_de_Chile_en_2024%2C_vista_satelital_%28cropped%29.jpeg,https://upload.wikimedia.org/wikipedia/commons/a/a9/%C3%81rea_Metropolitana_de_Santiago_de_Chile_en_2024%2C_vista_satelital_%28cropped%29.jpeg,24h,SCL,2ff817e8-926c-42e4-a7d1-f6176862c33c,1,Chile,Média,Pendente,,Terminal 2,,22 de maio de 2026
American Express Centurion Lounge,"SYD · Sydney, Austrália",,,20,"Terminal 1, near Gate 58 (SYD Airport), Mascot NSW 2020",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/de/Sala_Dal%C3%AD_-_Rinc%C3%B3n_del_Vino_%285657319902%29.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Sala_Dal%C3%AD_-_Rinc%C3%B3n_del_Vino_%285657319902%29.jpg,,SYD,3b658f05-7cc3-4a9d-a539-89266b72253b,1,Austrália,Média,Pendente,,,https://www.americanexpress.com/au/credit-cards/membership-benefits/travel/airport-lounges/american-express-lounge/,26 de maio de 2026
China Eastern Lounge 35,"PVG · Shanghai, China",,,20,"Terminal 1, Pǔdōng, 浦东, 上海市",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/f/fd/9V-SGB_JFK_Taxiing_In_SQ_A359_941_ULR_Small.png,https://upload.wikimedia.org/wikipedia/commons/f/fd/9V-SGB_JFK_Taxiing_In_SQ_A359_941_ULR_Small.png,,PVG,34691f7e-cfcf-42a0-bb4e-02aae93fdca1,1,China,Média,Pendente,,,,26 de maio de 2026
Premier Lounge (بلازا بريميوم لاونج),"RUH · Riad, Arábia Saudita",,,10,"Terminal 1, الرياض",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,RUH,a1b2fbf0-525b-4fcd-b351-229b2c5dd826,0,Arábia Saudita,Média,Pendente,,,,26 de maio de 2026
The Qantas Singapore Lounge,"SIN · Singapura, Singapura",,,20,"Level 3, Departure Transit Lounge, Terminal 1, 819663",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/f/fd/9V-SGB_JFK_Taxiing_In_SQ_A359_941_ULR_Small.png,https://upload.wikimedia.org/wikipedia/commons/f/fd/9V-SGB_JFK_Taxiing_In_SQ_A359_941_ULR_Small.png,,SIN,1e05de46-0912-4b19-9878-f4e757e71b98,1,Singapura,Média,Pendente,,,http://qantas.com,26 de maio de 2026
VIP Club Continental,"PRG · Praga, Tchéquia",,,20,"Terminál 1 (PRG Airport), 161 00 Praha",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/9/92/2018_Sternstunden-Gala_-_Nena_-_by_2eight_-_DSC5745.jpg,https://upload.wikimedia.org/wikipedia/commons/9/92/2018_Sternstunden-Gala_-_Nena_-_by_2eight_-_DSC5745.jpg,,PRG,1a55ac94-69b6-44e1-a7fb-849b9ef90d1a,1,Tchéquia,Média,Pendente,,,,26 de maio de 2026
The Qantas First Class Lounge SIN,"SIN · Singapura, Singapura",,,10,,,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, descrição, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/f/fd/9V-SGB_JFK_Taxiing_In_SQ_A359_941_ULR_Small.png,https://upload.wikimedia.org/wikipedia/commons/f/fd/9V-SGB_JFK_Taxiing_In_SQ_A359_941_ULR_Small.png,,SIN,cf4e7814-9091-486e-a531-7c03e8ae8d55,1,Singapura,Média,Pendente,,,,26 de maio de 2026
